path,label
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger359.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger360.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger361.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger362.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger363.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger364.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger365.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger366.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger367.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger368.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger369.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger370.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger371.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger372.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger373.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger374.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger375.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger376.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger377.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger378.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger379.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger380.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger381.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger382.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger383.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger384.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger385.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger386.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger387.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger388.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger389.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger390.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger391.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger392.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger393.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger394.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger395.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger396.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger397.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger398.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger399.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger400.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger401.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger402.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger403.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger404.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger405.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger406.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger407.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger408.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger409.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger410.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger411.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger412.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger413.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger414.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger415.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger416.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger417.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger418.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger419.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger420.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger421.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger422.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger423.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger424.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger425.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger426.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger427.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger428.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger429.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger430.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger431.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger432.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger433.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger434.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger435.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\anger436.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust001.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust002.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust003.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust004.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust005.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust006.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust007.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust008.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust009.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust010.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust011.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust012.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust013.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust014.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust015.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust016.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust017.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust018.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust019.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust020.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust021.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust022.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust023.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust024.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust025.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust026.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust027.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust028.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust029.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust030.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust031.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust032.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust033.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust034.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust035.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust036.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust037.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust038.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust039.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust040.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust041.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust042.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust043.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust044.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust045.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust046.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust047.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust048.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust049.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust050.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust051.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust052.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust053.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust054.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust055.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust056.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust057.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust058.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust059.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust060.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust061.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust062.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust063.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust064.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust065.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust066.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust067.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust068.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust069.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust070.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust071.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust072.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust073.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust074.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust075.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust076.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust077.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust078.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust079.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust080.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust081.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust082.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust083.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust084.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust085.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust086.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust087.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust088.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust089.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust090.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust091.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust092.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust093.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust094.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust095.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust096.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust097.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust098.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust099.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust100.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust101.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust102.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust103.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust104.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust105.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust106.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust107.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust108.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust109.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust110.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust111.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust112.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust113.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust114.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust115.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust116.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust117.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust118.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust119.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust120.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust121.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust122.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust123.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust124.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust125.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust126.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust127.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust128.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust129.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust130.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust131.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust132.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust133.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust134.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust135.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust136.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust137.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust138.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust139.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust140.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust141.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust142.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust143.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust144.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust145.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust146.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust147.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust148.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust149.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust150.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust151.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust152.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust153.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust154.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust155.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust156.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust157.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust158.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust159.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust160.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust161.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust162.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust163.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust164.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust165.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust166.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust167.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust168.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust169.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust170.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust171.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust172.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust173.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust174.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust175.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust176.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust177.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust178.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust179.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust180.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust181.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust182.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust183.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust184.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust185.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust186.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust187.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust188.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust189.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust190.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust191.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust192.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust193.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust194.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust195.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust196.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust197.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust198.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust199.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust200.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust201.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust202.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust203.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust204.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust205.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust206.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust207.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust208.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust209.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust210.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust211.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust212.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust213.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust214.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust215.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust216.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust217.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust218.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust219.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust220.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust221.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust222.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust223.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust224.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust225.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust226.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust227.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust228.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust229.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust230.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust231.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust232.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust233.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust234.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust235.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust236.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust237.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust238.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust239.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust240.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust241.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust242.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust243.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust244.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust245.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust246.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust247.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust248.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust249.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust250.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust251.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\disgust252.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear001.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear002.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear003.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear004.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear005.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear006.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear007.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear008.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear009.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear010.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear011.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear012.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear013.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear014.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear015.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear016.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear017.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear018.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear019.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear020.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear021.wav,1
C:\Users\lielb\PycharmProjects\NLP\Dataset\negative\fear022.wav,1
